item_code,uom,display_name,display_name_proposed,changed
CLI-HOS-74X79,PCS,Rb Super Hose Clamp 74 X 79,Rb Super Hose Clamp 74 X 79,no
CUT-BLA-ECL-6IN,PCS,6 IN Eclipse Hacksaw Blade,6 IN Eclipse Hacksaw Blade,no
DOR-HIN-SSS-38MM,SET,1 1/2 Stainless Steel Hinges,1 1/2 Stainless Steel Hinges,no
DRI-AUG-2WAY-21MM,PCS,T&t 2WAY Auger BIT-7/8,T&t 2WAY Auger BIT-7/8,no
FAN-HOOK-FH02,PCS,123 Fan Hook With Screw (j),123 Fan Hook With Screw (j),no
FAS-BOL-ANC07,PCK,Sh Drop IN Anchor 5/16 X 1-3/16 (5PCS/PCK),Sh Drop IN Anchor 5/16 X 1-3/16 (5PCS/PCK),no
FAS-SCR-COA-M6050,PCS,Sr Coach Screw M6 X 50MM,Sr Coach Screw M6 X 50MM,no
FIT-PVC-SOC-20MM,PCS,PVC Fitting Socket P/t 20MM 3/4,PVC Fitting Socket P/t 20MM 3/4,no
"FIT-YG225-BUSH-3/4""X1/2""-BRA",PCS,"Brass Bushing 3/4""X1/2","Brass Bushing 3/4""X1/2",no
HOS-CON-ADA-40200006,PCS,Ecogreen- Tap Adaptor / 3/4,Ecogreen- Tap Adaptor / 3/4,no
ICE-COO-INO-9LTR-THBW/K-3,PCS,Inova 9 Ltr. Ice Cooler,Inova 9 Ltr. Ice Cooler,no
IND-CAS-RIG8,PCS,Rigid Caster 8,Rigid Caster 8,no
IND-MES-EX,PCS,Ex-mesh,Ex-mesh,no
PAI-GAL-605S,PCS,5 Gallon Pail,5 Gallon Pail,no
PVC-STRAPPING-APPLE GREEN,COIL,PVC Strapping Apple Green (COIL),PVC Strapping Apple Green (COIL),no
PVC-STRAPPING-GREEN,COIL,PVC Strapping Green (COIL),PVC Strapping Green (COIL),no
PVC-STRAPPING-PIN,COIL,PVC Strapping Pink-t,PVC Strapping Pink-t,no
RIG-CLI-GAL-03MM,PCS,Galvanised Wire Rope Clip 03MM,Galvanised Wire Rope Clip 03MM,no
ROO-GUT-HOL,PCS,Gutter Hook (square),Gutter Hook (square),no
SHH-SINKER-ROUND-NO.3,PCK,Round Shape Sinker 3 (5PCS/PCK),Round Shape Sinker 3 (5PCS/PCK),no
SOC-BOX-2G13A,PCS,13A Switch Soket 2GANG Box,13A Switch Soket 2GANG Box,no
SWI-POL-12A-DOU-SOC,PCS,Pol 13A Double Switch Socket,Pol 13A Double Switch Socket,no
TOO-DRV-KT125-,PCS,5 King Top (-) Screw Driver,5 King Top (-) Screw Driver,no
TOO-FIL-SLIM-125MM-BTSF5,PCS,5 Bossman Slim Taper Files,5 Bossman Slim Taper Files,no
"TOO-NYL-PLU-COU-3/8""-NPF30",PCS,Nylon Quick Coupler 3/8 Female NPF-30,Nylon Quick Coupler 3/8 Female NPF-30,no
"TOO-NYL-PLU-COU-3/8""-NPM30",PCS,Nylon Quick Coupler 3/8 Male NPM-30,Nylon Quick Coupler 3/8 Male NPM-30,no
TOO-VIC-TAB-70MM,PCS,3 Table Vice,3 Table Vice,no
TOO-WRE-ADJ-GD375,PCS,Gd Adjustable Wrench 15,Gd Adjustable Wrench 15,no
TOO-WRE-ADJ-STA-STMT87432-8,PCS,8 Adjustable Wrench,8 Adjustable Wrench,no
TOW-ROP-5T4M,PCS,12 X 4M Steel Towing Rope,12 X 4M Steel Towing Rope,no
ADH-TAP-MAS-OSCAR,PCS,Masking Tape Oscar,Masking Tape Oscar,no
BNW-B&N-ORI-09800,KGS,Mild Steel Bolt & Nut 3/8 X 8,Mild Steel Bolt & Nut 3/8 X 8,no
"CUT-DIS-AKODA-4""-A1",PCS,Akoda 4 Diamond Blade Dry A1,Akoda 4 Diamond Blade Dry A1,no
FIT-GAL-SOC-18MM,PCS,Galvanised Socket (270) 18MM,Galvanised Socket (270) 18MM,no
SAF-COA-NET-YEL,PCS,Netting Vest Coat (mesh Fabric) Lemon Yellow,Netting Vest Coat (mesh Fabric) Lemon Yellow,no
SHH-PLA-NET-NEEDLE-NO.1/0,PCS,Plastic Net Needle No. 1/0 (white),Plastic Net Needle No. 1/0 (white),no
SMR-TCT-HOL-SAW-16MM,PCS,Smr Tct Holesaw 16MM,Smr Tct Holesaw 16MM,no
STR-GUN-NED-5IN,PCS,5 IN Gunny Needle,5 IN Gunny Needle,no
SWI-CON-PVC-06A,LTH,Sino PVC Connector 5A,Sino PVC Connector 5A,no
SWI-S/SKT-LWD-0041,PCS,Lwd 0041 F3 4G 1W Switch SIRIM,Lwd 0041 F3 4G 1W Switch SIRIM,no
TOO-ELE-TES-PEN-M'MAN-2520,PCS,M'man Test Pen - 2520,M'man Test Pen - 2520,no
TOO-NAIL-AB222,PCS,Arrow Nail Bag (w/clip),Arrow Nail Bag (w/clip),no
AER-SOC,UNIT,Aerico Socket,Aerico Socket,no
"ALUM-HOLLOW-2""X1""-3",PCS,2 X 1 Alum. Hollow Na (PCS),2 X 1 Alum. Hollow Na (PCS),no
BNW-JCBC-SCRW-M6X50MM,PCS,M6 X 50MM Jcbc Screw (rb),M6 X 50MM Jcbc Screw (rb),no
CAN-JER-4200,PCS,1 Gallon Jerrycan,1 Gallon Jerrycan,no
"CUT-PVC-FIL-4""",PCS,PVC File Handle 4,PVC File Handle 4,no
DOR-INS-KIT3PCS,SET,3PCS Lock Installation Kit Black,3PCS Lock Installation Kit Black,no
DOR-LOC-CYL-SMR-3630,PCS,Smr 3630 Privacy Lock (b/p),Smr 3630 Privacy Lock (b/p),no
ELE-CAB-WIR-1.5red-MTR*,MTR,1.5MM Electric Cable Red,1.5MM Electric Cable Red,no
FIT-GAL-SOC-25MM,PCS,Galvanised Socket (270) 25MM,Galvanised Socket (270) 25MM,no
"FIT-HDPE-ADA-FEM-20MMX1/2""",PCS,HDPE Adaptor Female 20MMX1/2,HDPE Adaptor Female 20MMX1/2,no
FIT-PVC-SOC-15MM,PCS,PVC Fitting Socket P/t 15MM 1/2,PVC Fitting Socket P/t 15MM 1/2,no
"FIT-YG228R-NIP-REC-3/4""X1/2""-BRA",PCS,"Brass Reduced Nipple 3/4""X1/2","Brass Reduced Nipple 3/4""X1/2",no
KNI-ROPE-A1104,PCS,Jj Pare Knife Wire Rope Handle,Jj Pare Knife Wire Rope Handle,no
MIDDY-END-CAP-LEFT-WHT,PCS,Middy: End Cap - Left (white),Middy: End Cap - Left (white),no
"NAI-CON-GAL-1.1/2""-PCK",PCK,1-1/2 Galvanised Steel Nail (20PCS/PCK),1-1/2 Galvanised Steel Nail (20PCS/PCK),no
NUM-60MM-O,PCS,Acp Alphabet 60MM - O,Acp Alphabet 60MM - O,no
RIG-CLI-GAL-08MM,PCS,Galvanised Wire Rope Clip 08MM,Galvanised Wire Rope Clip 08MM,no
SWI-S/SKT-LWD-0031,PCS,Lwd 0031 F3 3G 1W Switch SIRIM,Lwd 0031 F3 3G 1W Switch SIRIM,no
TOO-DRV-2WAY-100MMX6MM,PCS,Blimax 2WAY Screw DRIVER-4,Blimax 2WAY Screw DRIVER-4,no
"VAL-BAL-M'MAN-7755#X3/4""",PCS,M'man Ball X 3/4,M'man Ball X 3/4,no
AIR-DUSTER-MN10-00153L,PCS,Mn 10 Aluminium Air Duster 00153L,Mn 10 Aluminium Air Duster 00153L,no
BAT-ENE-MAX-C2PC,PCS,En Max C 2 Pc,En Max C 2 Pc,no
BRA-S/S-MULTI-XL,PCS,Multi Functional S/steel Angle Bracket XL Size,Multi Functional S/steel Angle Bracket XL Size,no
"BRA-S/STEEL-L - 8""X6""",SET,"S/steel L Bracket - 8""X6","S/steel L Bracket - 8""X6",no
CAR-MET-CRYST-WAX-200ML,PCS,Aa Metallic Crystal Wax 200ML,Aa Metallic Crystal Wax 200ML,no
ELE-GRW-63A2PMCB,EA,Grow 63A 2P Mcb,Grow 63A 2P Mcb,no
FAS-BOL-ANC06,PCK,Sh Drop IN Anchor 1/4 X 1-1/8 (5PCS/PCK),Sh Drop IN Anchor 1/4 X 1-1/8 (5PCS/PCK),no
FIT-PVC-ELB-PT15MM,PCS,PVC Fitting P/t Elbow 15MM 1/2,PVC Fitting P/t Elbow 15MM 1/2,no
FIT-UPVC-TEE-160MM,PCS,U-pvc Tee 160MM 6,U-pvc Tee 160MM 6,no
FLO-MOC-DAD04,PCS,12 X 12 Sand Storm Orange Guocera Floor Tiles,12 X 12 Sand Storm Orange Guocera Floor Tiles,no
FLO-MOC-DAD05,PCS,12 X 12 Sand Storm Black Guocera Tiles,12 X 12 Sand Storm Black Guocera Tiles,no
GAR-SPR-LAN-CR8446B,PCS,Spraying Lance (bend),Spraying Lance (bend),no
GRA-CUT-BLA-4T,PCS,4T Blade Cut Grass Trimmer Head,4T Blade Cut Grass Trimmer Head,no
MAG-CON-SC-N25,PCS,SC-N2S Contertor,SC-N2S Contertor,no
NAI-SQU-SUP-100MM-500G,PKT,E. G Square Boat Nail 100MM 500G,E. G Square Boat Nail 100MM 500G,no
PYE-TOI-MOS-1000ML,BOT,PYE Mosaic&toilet Stains Remover Kleen 1000ML,PYE Mosaic&toilet Stains Remover Kleen 1000ML,no
RAI-BOO-BLA-RUB-035#,PAIR,8834 Black Rubber Shoes W/studs 35,8834 Black Rubber Shoes W/studs 35,no
RAI-BOO-BLA-RUB-037#,PAIR,8834 Black Rubber Shoes W/studs 37,8834 Black Rubber Shoes W/studs 37,no
RAI-BOO-BLA-RUB-37,PAIR,8835 Black Rubber Shoes 37,8835 Black Rubber Shoes 37,no
TOO-CLA-SPR-PM34228,PCS,Pumpkin 3 Spring Plastic Clamp,Pumpkin 3 Spring Plastic Clamp,no
BNW-WAS-COM-12MM,KGS,Zinc Plated Washer 1/2,Zinc Plated Washer 1/2,no
FIT-PVC-ELB-25MM,PCS,PVC Fitting Elbow 25MM 1,PVC Fitting Elbow 25MM 1,no
"IND-CAS-WHE-6X3/4""",PCS,Solid Rubber Wheel 6 X 3/4,Solid Rubber Wheel 6 X 3/4,no
IND-CEM-EC-1KG,KGS,Ec Bonding Powder 2 IN 1 1KG,Ec Bonding Powder 2 IN 1 1KG,no
"NAI-CON-GAL-2""-BOX",BOX,2 Galvanised Steel Nail- 1 KG,2 Galvanised Steel Nail- 1 KG,no
SWI-S/SKT-ACE-652,PCS,Ace 652 2G 1W Switch Sr,Ace 652 2G 1W Switch Sr,no
BNW-THR-ZP-05MM,PCS,Zp Thread Rod 5/16 X 6FTS,Zp Thread Rod 5/16 X 6FTS,no
CAB-PVC-FLE-CON-20MM,COIL,"Cable 20MM PVC Flexible Conduit, White 40M","Cable 20MM PVC Flexible Conduit, White 40M",no
CHA-ANI-6FT-35,PCS,Animal Chain 35 X 6,Animal Chain 35 X 6,no
COC-BAL-M'MAN-G5,PCS,M'man Washing Machine Angle Valve - G5,M'man Washing Machine Angle Valve - G5,no
ELE-PLUG-TOP-FUSE-13A*,EA,Plug Top Fuse 13A,Plug Top Fuse 13A,no
FAN-HOOK-FH01,PCS,122 Fan Hook W/o Screw (j),122 Fan Hook W/o Screw (j),no
"FAS-SCR-TAP-CSK-8#5/8""-PCK",PACK,8 X5/8 Csk Self Tapping Screw-flat Head (20PCS/PCK),8 X5/8 Csk Self Tapping Screw-flat Head (20PCS/PCK),no
FIT-GAL-SOC-12MM,PCS,Galvanised Socket (270) 12MM,Galvanised Socket (270) 12MM,no
"FIT-HDPE-TEE-FEM-25MMX3/4""",PCS,HDPE Tee Female 25MM X 3/4,HDPE Tee Female 25MM X 3/4,no
FIT-PVC-ELB-45DEG50MM,PCS,PVC Fitting Elbow 50MM 2,PVC Fitting Elbow 50MM 2,no
"FIT-SS239-SOC-MXF-1/2""-SUS304",PCS,SS Mxf Socket 1/2,SS Mxf Socket 1/2,no
"FIT-UPVC-SOC-6""",PCS,U-pvc Socket 160MM 6,U-pvc Socket 160MM 6,no
HHD-FLO-BAL-12MM,PCS,1/2 Poly Float Ball Only Black Colour,1/2 Poly Float Ball Only Black Colour,no
IND-CAS-RIG3.5,PCS,Rigid Caster 3.1/2,Rigid Caster 3.1/2,no
PAI-SPR-ANC-029,PCS,400ML Anchor Spray - 29 Flat Black (PCS),400ML Anchor Spray - 29 Flat Black (PCS),no
"PIP-PVC-3506-1.1/4""",MTR,"1 1/4""(42MM) Class 3506 X 6M PVC Pipe","1 1/4""(42MM) Class 3506 X 6M PVC Pipe",no
SAF-SLI-GLO-4TON6M,LGTH,Webbing Sling (glolift) 100MM 4 Ton X 6M,Webbing Sling (glolift) 100MM 4 Ton X 6M,no
"SHH-CRA-NET-7""",PCS,"(7"") Hammock Net","(7"") Hammock Net",no
"SHH-NYLON-BAG-1/2""30""(28"")",PCS,"Nylon Fish Bag 210/5 1/2 30""(28"")","Nylon Fish Bag 210/5 1/2 30""(28"")",no
SHH-PLA-NET-NEEDLE-NO.5,PCS,Plastic Net Needle No. 5 (white),Plastic Net Needle No. 5 (white),no
WEL-SHI-BLA-HAND,PCS,Welding Shield Hand Type,Welding Shield Hand Type,no
BNW-BOL-SS304-M6-40MM,PCS,SS 304 Bolt - M6 X 40MM,SS 304 Bolt - M6 X 40MM,no
CUT-DIS-YES-100#,PCS,Yes Line Green Grinding Disc 4 X 100,Yes Line Green Grinding Disc 4 X 100,no
FIT-PVC-CON-50MM,PCS,PVC Fitting Tank Connector 50MM 2,PVC Fitting Tank Connector 50MM 2,no
GUN-GRE-NOZ,PCS,Grease Gun Spray Nozzle,Grease Gun Spray Nozzle,no
MIDDY-END-CAP-RIGHT-WHT,PCS,Middy: End Cap - Right (white),Middy: End Cap - Right (white),no
NAI-ROO-SUP-P50MM-500GRM,PCK,E. G Roofing Nail - Plain 50MM,E. G Roofing Nail - Plain 50MM,no
PAI-COV-MOP-5G,PCS,9501 5G Mop Cover,9501 5G Mop Cover,no
PAI-SPR-ANC-006,PCS,400ML Anchor Spray - 6 Royal Ivory (PCS),400ML Anchor Spray - 6 Royal Ivory (PCS),no
RIG-NIP-19MM,PCS,K. C. Nipple 19 MM,K. C. Nipple 19 MM,no
SAF-EAR-PLU-3M-1110,PAIR,3M 1110 Disposable Ear Plug,3M 1110 Disposable Ear Plug,no
SWI-PLK-1G1W-5011,PCS,Plk 5011/1311 10A 1G 1W Switch SIRIM,Plk 5011/1311 10A 1G 1W Switch SIRIM,no
TOO-CLA-SPR-PM34226,PCS,Pumpkin 2 (120MM) Spring Clamp,Pumpkin 2 (120MM) Spring Clamp,no
"TOO-NYL-PLU-COU-1/4""-NPF20",PCS,Nylon Quick Coupler 1/4 Female NPF-20,Nylon Quick Coupler 1/4 Female NPF-20,no
"TOO-NYL-PLU-COU-1/4""-NPM20",PCS,Nylon Quick Coupler 1/4 Male NPM-20,Nylon Quick Coupler 1/4 Male NPM-20,no
TOO-SPA-BEN-15MM,PCS,Bend Spanner 5/8,Bend Spanner 5/8,no
BNW-BOL-SS304-M6-50MM,PCS,SS 304 Bolt - M6 X 50MM,SS 304 Bolt - M6 X 50MM,no
"CUT-SAW-SUP-18""",PCS,18 Supersawman Handsaw,18 Supersawman Handsaw,no
DRI-AUG-2WAY-11MM,PCS,T&t 2WAY Auger BIT-7/16,T&t 2WAY Auger BIT-7/16,no
ELE-SWI-TOG-1021,PCS,"Toggle Switch 1021 (ON/OFF,2T)","Toggle Switch 1021 (ON/OFF,2T)",no
GWS060-BEARING-608-2RSH/C3,PCS,608 Bearing For Gws 060 Black,608 Bearing For Gws 060 Black,no
"HOI-PUL-SIN-2""",PCS,Single Pulley 2,Single Pulley 2,no
HOS-MAC-WAS-OUT-WPJ112-A,ROLL,1 1/2 PVC Flexible Outlet Hose,1 1/2 PVC Flexible Outlet Hose,no
ICE-COO-INO-13LTR-THBW/K-2,PCS,Inova 13 Ltr. Ice Cooler,Inova 13 Ltr. Ice Cooler,no
NAI-AIR-LEO-F15,BOX,S. H. Brad Nails - F15,S. H. Brad Nails - F15,no
PAI-ROL-REF-L220*,PCS,Leon 2 Roller,Leon 2 Roller,no
SAF-SPE-GOG-PVC,PCS,PVC Safety Goggles,PVC Safety Goggles,no
SHH-HOOK-406-NO.6,PKT,Saki Sepit Biru 406 No. 6 (20'S),Saki Sepit Biru 406 No. 6 (20'S),no
"SHH-ROU-LAN-NET-19""",PCS,Round Landing Net 19 PE Net,Round Landing Net 19 PE Net,no
TOO-CLA-G-RED-125,PCS,G-clamp (red) 5,G-clamp (red) 5,no
TOO-LEV-STA-993042291,PCS,8 X 3 Vials Torpedo Levels-magnetic,8 X 3 Vials Torpedo Levels-magnetic,no
BNW-BOL-HTM-M14-30MM,PCS,H/t Bolt - M 14 X 30MM,H/t Bolt - M 14 X 30MM,no
CAR-WAX-STA-OFF-STI,PCS,So Stains Off Sticker - 500ML,So Stains Off Sticker - 500ML,no
FAS-ANC-PJA-12100,PCS,Sh P. J. Anchor 1/2 X 4 (PCS),Sh P. J. Anchor 1/2 X 4 (PCS),no
FIT-PVC-TEE-20MM,PCS,PVC Fitting Tee 20MM 3/4,PVC Fitting Tee 20MM 3/4,no
"FIT-SS237-SOC-1/2""-SUS304",PCS,SS Equal Socket 1/2,SS Equal Socket 1/2,no
HAR-THR-LOK-6271-50ML,PCS,Thread Lock: Hardex 6271 50ML,Thread Lock: Hardex 6271 50ML,no
"IND-TRO-SSS-3350#-6""",PCS,R'key Steel Bricklaying Trowel 3350 - 6,R'key Steel Bricklaying Trowel 3350 - 6,no
OUT-CON-RUB-BLACK-318,PCS,38MM Rubber Inlet Connector-black,38MM Rubber Inlet Connector-black,no
PAI-SPR-ANC-031,PCS,400ML Anchor Spray - 31 Apple Green,400ML Anchor Spray - 31 Apple Green,no
"SANDEX-VEL-SAN-4""-320#",PCK,"Sandex 4 Velcro Sanding Disc, 320","Sandex 4 Velcro Sanding Disc, 320",no
SHH-NYL-NET-10,PCS,Automatic Nylon Fishing Mesh Net 10 Hole,Automatic Nylon Fishing Mesh Net 10 Hole,no
SHH-ROD-777S165,PCS,"777 Sin Solid Rod 165 (5'6"") Fishing Rod (4+1)(MIX Clr)","777 Sin Solid Rod 165 (5'6"") Fishing Rod (4+1)(MIX Clr)",no
SWI-SOC-POL-756,PCS,Pol 13A Switch Socket (756),Pol 13A Switch Socket (756),no
TIE-CAB-SS-100MM,PCK,SS Cable Ties (10PCS/PCK) SUS304 M4.6X100MM,SS Cable Ties (10PCS/PCK) SUS304 M4.6X100MM,no
TOO-FIL-MET-SENSUI-SNF003-B,PCS,8 Sensui Metal Half Round File,8 Sensui Metal Half Round File,no
TOO-TES-PEN-STA-(66-119),PCS,Spark Detecting Screwdriver - 1/8 X 5.1/2,Spark Detecting Screwdriver - 1/8 X 5.1/2,no
ADH-TAP-WAR-Y/B-70MM,ROLL,Yellow/black Barricade Tape 3IN X 70M,Yellow/black Barricade Tape 3IN X 70M,no
ELE-CAB-WIR-PUL-15MW,COIL,C Wire Puller 15M Orange,C Wire Puller 15M Orange,no
"FAS-SCR-CSK-3/4"" X 8G",PCK,Sr Csk Tapping Screw 3/4 X 8G (20PCS/PCK),Sr Csk Tapping Screw 3/4 X 8G (20PCS/PCK),no
FIT-PVC-SOC-25MM,PCS,PVC Fitting Socket P/t 25MM 1,PVC Fitting Socket P/t 25MM 1,no
GWS060-BEARING-607-2RSH/C3,PCS,607 Bearing For Gws 060 Whi,607 Bearing For Gws 060 Whi,no
PLA-BAG-BLA-10X12,PCK,10 X 12 X 1KG PE (black),10 X 12 X 1KG PE (black),no
RAI-BOO-BLA-RUB-042#,PAIR,8834 Black Rubber Shoes W/studs 42,8834 Black Rubber Shoes W/studs 42,no
RIG-CLI-GAL-06MM,PCS,Galvanised Wire Rope Clip 06MM,Galvanised Wire Rope Clip 06MM,no
"SHA-FLE-33""",PCS,Flexible Shaft 33,Flexible Shaft 33,no
SPR-NOZ-PI7-101#,PCS,PI7 Spray NOZZLE-101,PI7 Spray NOZZLE-101,no
SWI-ADA-TRA-UNI,PCS,Universal Multi Travel Adaptor USB Uni,Universal Multi Travel Adaptor USB Uni,no
SWI-SOC-NNE-802/1-1W2G,PCS,NNE 802/1 2G 1W Switch SIRIM,NNE 802/1 2G 1W Switch SIRIM,no
TOO-CHI-15086(P),PCS,Sds Plus Shank Point Chisel,Sds Plus Shank Point Chisel,no
BNW-BOL-HTM-M06-45MM,PCS,H/t Bolt - M 06 X 45MM,H/t Bolt - M 06 X 45MM,no
CUT-DIS-TAI-100MM-AA60T,PCS,Tailin Cutoff Wheel,Tailin Cutoff Wheel,no
DRI-AUG-2WAY-16MM,PCS,T&t 2WAY Auger BIT-5/8,T&t 2WAY Auger BIT-5/8,no
FIT-UPVC-CAP-160MM,PCS,U-pvc End Cap 160MM 6,U-pvc End Cap 160MM 6,no
HOS-CLE-01930-MTR,MTR,19MM X 30M Clear Hose (MTR),19MM X 30M Clear Hose (MTR),no
IND-CAS-SWI4,PCS,Swivel Caster 4,Swivel Caster 4,no
PAI-SPR-ANC-060,PCS,400ML Anchor Spray - 60 Brown,400ML Anchor Spray - 60 Brown,no
PYE-FIL-WOO-NATURAL-0.5KG,TIN,PYE Fillawood (natural) 0.5KG,PYE Fillawood (natural) 0.5KG,no
RAI-BOO-BLA-RUB-038#,PAIR,8834 Black Rubber Shoes W/studs 38,8834 Black Rubber Shoes W/studs 38,no
SHH-PE-TWINE-380241GG,PCS,380/24 Gg P. E. Twine,380/24 Gg P. E. Twine,no
SMR-TCT-HOL-SAW-30MM,PCS,Smr Tct Holesaw 30MM,Smr Tct Holesaw 30MM,no
SWI-PLU-MK-515-15A,EA,Mk 515 Whi 15A Plug Top,Mk 515 Whi 15A Plug Top,no
TOO-CLA-G-RED-100,PCS,G-clamp (red) 4,G-clamp (red) 4,no
TOO-HAN-SPA-T12MM,PCS,T Handle Spanner 12MM,T Handle Spanner 12MM,no
"BAS-WAS-BRA-1.1/4""",PCS,Brass Basin Waste 1-1/4,Brass Basin Waste 1-1/4,no
CLI-HOS-68X73,PCS,Rb Super Hose Clamp 68 X 73,Rb Super Hose Clamp 68 X 73,no
CLI-HOS-98X103,PCS,Rb Super Hose Clamp 98 X 103,Rb Super Hose Clamp 98 X 103,no
CUT-PIP-STA-42MM,PCS,PVC Pipe Cutter (up To 42MM),PVC Pipe Cutter (up To 42MM),no
"DRI-AUG-SDS-7/16""",PCS,7/16 Sds Plus Auger Bit,7/16 Sds Plus Auger Bit,no
"FIT-YG239-SOC-MXF-1/2""-BRA",PCS,Brass Mxf Socket 1/2,Brass Mxf Socket 1/2,no
FLO-MOC-30AAS50,PCS,"12""X12 Floor Tiles 30AAS50","12""X12 Floor Tiles 30AAS50",no
FLO-MOC-KV959,PCS,"Kv 959 12""X12 Homotiles","Kv 959 12""X12 Homotiles",no
IND-CAS-RIG5,PCS,Rigid Caster 5,Rigid Caster 5,no
MER-M800,CAN,Fiber X 0.28KG,Fiber X 0.28KG,no
NUM-60MM-E,PCS,Acp Alphabet 60MM - E,Acp Alphabet 60MM - E,no
SHH-PE-TWINE-380361GG,PCS,380/36 Gg P. E. Twine,380/36 Gg P. E. Twine,no
"SHH-PE.BAG-36""",PCS,P. E. Bags 36,P. E. Bags 36,no
"SHH-ROU-LAN-NET-18X1/2""",PCS,Round Landing Net 18 X 1/2,Round Landing Net 18 X 1/2,no
SWI-SOC-H35/1/2A-5W1G,PCS,1 G 5W Switch,1 G 5W Switch,no
"TOO-BAR-WRE-STR-30""",PCS,Gd Wrecking BAR (straight) 30,Gd Wrecking BAR (straight) 30,no
TOO-CRO-RIM-17192123,PCS,Cross Rim Wrench 17 X 19 X 21 X 23,Cross Rim Wrench 17 X 19 X 21 X 23,no
TOO-WRE-ADJ-GD300,PCS,Gd Adjustable Wrench 12,Gd Adjustable Wrench 12,no
WEL-NOZ-BOC-P1/32,PCS,Boc Cutting Nozzle - 1/32 (pnme),Boc Cutting Nozzle - 1/32 (pnme),no
"AER-BV-101(3"")",PCS,"Aerico Bv 101 (3"")","Aerico Bv 101 (3"")",no
BRA-COU-WAS-MAC-66#,PCS,66 Activ Washing Machine Tsui,66 Activ Washing Machine Tsui,no
BRA-WAL-TOI-CIS,PCS,Techplas (1012B): Water Cistern Wall Bracket,Techplas (1012B): Water Cistern Wall Bracket,no
CAR-WAX-ARMOR-500ML,SET,Armor All 500ML Wash & Wax,Armor All 500ML Wash & Wax,no
CHA-SAW-CHA-IETO,PCS,Chain Saw (chain),Chain Saw (chain),no
CLI-ELE-CAB-SPR-U18-20MMTC,PACK,Tc 20MM PVC Spring/u Clip (PACK),Tc 20MM PVC Spring/u Clip (PACK),no
CLO-SHRT-1094L-15,PCS,Golden Horse Working Shirt 1094L - 15,Golden Horse Working Shirt 1094L - 15,no
"CUT-SAW-ASUMA-18""",PCS,18 Asuma Hand Saw,18 Asuma Hand Saw,no
FIT-PVC-TEE-25MM,PCS,PVC Fitting Tee 25MM 1,PVC Fitting Tee 25MM 1,no
FOLD-SQUIR-RAT-CAG,PCS,5-1/2 X 11 Foldable Squirrel Mouse Case,5-1/2 X 11 Foldable Squirrel Mouse Case,no
PAI-COV-MOP-4G,PCS,9401 4G Mop Cover,9401 4G Mop Cover,no
PVC-FUN-665A,PCS,PVC Funnel,PVC Funnel,no
SHH-NYL-NET-6-SHR,PCS,Automatic Fishing Net Shrimp Cages 6 Hole,Automatic Fishing Net Shrimp Cages 6 Hole,no
SPR-GALAXY-WTRPRF-400ML,CAN,Galaxy Waterproof Solution Spray 400ML,Galaxy Waterproof Solution Spray 400ML,no
TYR-TUB-PRE-13X3,PCS,13 X 3 Rr Kingstone Tyre Tube,13 X 3 Rr Kingstone Tyre Tube,no
"VAL-BAL-M'MAN-7733#X3/4""",PCS,M'man Ball Valve X 3/4,M'man Ball Valve X 3/4,no
X-FIT-UPVC-TEE-W/D-110MMX82MM,PCS,U-pvc Reducing Tee W/door 110MM X 82MM 4 X 3,U-pvc Reducing Tee W/door 110MM X 82MM 4 X 3,no
BRA-S/S-MULTI-M,PCS,Multi Functional S/steel Angle Bracket M Size,Multi Functional S/steel Angle Bracket M Size,no
"DRI-AUG-SDS-9/16""",PCS,9/16 Sds Plus Auger Bit,9/16 Sds Plus Auger Bit,no
"FAS-SCR-TAP-CSK-8#1/2""",PACK,8 X1/2 Tapping Screw-flat Head (20PCS/PCK),8 X1/2 Tapping Screw-flat Head (20PCS/PCK),no
HHD-VAL-FLO-PVC-4SEA,PCS,1/2 PVC Float Valve's Seal,1/2 PVC Float Valve's Seal,no
HOS-CLE-01630-MTR,MTR,16MM X 30M Clear Hose (MTR),16MM X 30M Clear Hose (MTR),no
IND-DUS-GLO-240L-SHA,PCS,Glomax 120L Dustbin Shaft,Glomax 120L Dustbin Shaft,no
INK-POT-BIG-RED,PCS,PVC Ink Pot-big,PVC Ink Pot-big,no
NUM-80MM-D,PCS,Acp Alphabet 80MM - D,Acp Alphabet 80MM - D,no
SAF-HEL-SUN-BRIM,PCS,Proguard Helmet Sunshade Brim,Proguard Helmet Sunshade Brim,no
SHH-BOX-ETB240,PCS,240 Exori Tackle Box (15CM X 9.5CM X 3CM),240 Exori Tackle Box (15CM X 9.5CM X 3CM),no
SHH-ROD-AGS662,PCS,"Santec 2904-195(6'6"") Revenge Solid Rod","Santec 2904-195(6'6"") Revenge Solid Rod",no
SWI-POL-15A-SOC,PCS,Pol 15A Switch Socket,Pol 15A Switch Socket,no
TOO-PLU-COU-SMY-RND,PCS,Quick Coupler Three Way-round,Quick Coupler Three Way-round,no
TOO-SPA-BEN-09MM,PCS,Bend Spanner 3/8,Bend Spanner 3/8,no
APR-PRO-WCPA,SHT,600MM X 2050MM Worker Chemical Protective Apron,600MM X 2050MM Worker Chemical Protective Apron,no
BAT-WAT-1L,PCS,Battery Fluid,Battery Fluid,no
